"seed","PLci","percolation"
1,0.461538461538462,7035
2,0.369230769230769,8822
3,0.361538461538462,13620
4,0.769230769230769,11430
5,0.723076923076923,13860
6,0.569230769230769,15036
7,0.661538461538462,10283
8,0.6,10296
9,0.523076923076923,14070
10,0.446153846153846,8325
11,0.315384615384615,6728
12,0.630769230769231,6034
13,0.723076923076923,17197
14,0.538461538461538,13651
15,0.753846153846154,11040
16,0.823076923076923,13600
17,0.346153846153846,1848
18,0.853846153846154,11340
19,0.646153846153846,12958
20,0.676923076923077,14877
21,0.830769230769231,13821
22,0.584615384615385,12660
23,0.492307692307692,11427
24,0.738461538461539,20361
25,0.6,14976
26,0.7,15390
27,0.753846153846154,12735
28,0.8,6160
29,0.576923076923077,18540
30,0.7,19618
31,0.769230769230769,11258
32,0.7,7840
33,0.438461538461538,7888
34,0.369230769230769,5035
35,0.438461538461538,9440
36,0.946153846153846,13926
37,0.538461538461538,8577
38,0.846153846153846,18197
39,0.584615384615385,7560
40,0.584615384615385,9503
41,0.838461538461538,14652
42,0.646153846153846,9526
43,0.623076923076923,13104
44,0.523076923076923,11730
45,0.646153846153846,16794
46,0.546153846153846,13600
47,0.669230769230769,11312
48,0.661538461538462,10946
49,0.707692307692308,10777
50,0.815384615384615,12835
51,0.569230769230769,16445
52,0.761538461538461,17336
53,0.484615384615385,2120
54,0.769230769230769,19778
55,0.761538461538461,15440
56,0.715384615384615,17016
57,0.653846153846154,12418
58,0.646153846153846,12705
59,0.892307692307692,14042
60,0.707692307692308,13991
61,0.8,9031
62,0.553846153846154,11805
63,0.761538461538461,17216
64,0.638461538461538,10542
65,0.538461538461538,6939
66,0.707692307692308,9922
67,0.530769230769231,12138
68,0.523076923076923,15542
69,0.823076923076923,16918
70,0.569230769230769,14382
71,0.538461538461538,15466
72,0.6,5005
73,0.592307692307692,9470
74,0.730769230769231,7528
75,0.230769230769231,7191
76,0.584615384615385,9933
77,0.215384615384615,7110
78,0.507692307692308,7848
79,0.261538461538462,2964
80,0.715384615384615,7616
81,0.4,8325
82,0.269230769230769,4168
83,0.223076923076923,4108
84,0.576923076923077,16368
85,0.676923076923077,16327
86,1.21538461538462,0
87,0.330769230769231,5940
88,0.4,8037
89,0.538461538461538,11479
90,0.323076923076923,12885
91,0.484615384615385,9900
92,0.4,6384
93,0.292307692307692,6391
94,0.4,12360
95,0.5,13968
96,0.592307692307692,15120
97,0.638461538461538,14832
98,0.515384615384615,14740
99,0.738461538461539,18734
100,0.761538461538461,11676
101,0.523076923076923,3120
102,0.453846153846154,14360
103,0.661538461538462,13583
104,0.653846153846154,16140
105,0.646153846153846,15525
106,0.846153846153846,16850
107,0.746153846153846,16392
108,0.746153846153846,15180
109,0.492307692307692,15141
110,0.676923076923077,17549
111,0.507692307692308,10738
112,0.746153846153846,19020
113,0.530769230769231,18072
114,0.492307692307692,18025
115,0.515384615384615,19244
116,0.892307692307692,17685
117,0.815384615384615,18920
118,0.430769230769231,17275
119,0.830769230769231,19950
120,0.846153846153846,13110
121,0.615384615384615,15028
122,0.669230769230769,11664
123,0.630769230769231,16443
124,0.292307692307692,2892
125,0.692307692307692,15900
126,0.684615384615385,6252
127,0.707692307692308,5250
128,0.430769230769231,13155
129,0.630769230769231,1094
130,0.692307692307692,8784
