"seed","PLci","percolation"
1,0.764705882352941,555
2,1.02941176470588,552
3,1,351
4,1.11764705882353,345
5,0.911764705882353,74
6,0.882352941176471,111
7,0.176470588235294,111
8,1.20588235294118,198
9,1.61764705882353,128
10,1.23529411764706,29
11,0.852941176470588,74
12,0.911764705882353,0
13,0.882352941176471,53
14,1.14705882352941,128
15,1,23
16,1,23
17,0.235294117647059,21
18,0.941176470588235,49
19,1,23
20,1.32352941176471,64
21,1,23
22,0.941176470588235,49
23,1,23
24,1.02941176470588,28
25,0.441176470588235,130
26,0.382352941176471,114
27,0.941176470588235,23
28,0.764705882352941,39
29,0.735294117647059,26
30,1,24
31,1.29411764705882,81
32,1.11764705882353,80
33,0.764705882352941,143
34,0.558823529411765,224
