"seed","PLci","percolation"
1,0.633928571428571,802
2,0.160714285714286,2275
3,0.330357142857143,2528
4,0.526785714285714,2384
5,0.214285714285714,438
6,2.32142857142857,1626
7,2.59821428571429,2240
8,2.24107142857143,2600
9,0.589285714285714,0
10,0.3125,2448
11,0.339285714285714,1296
12,0.4375,2010
13,2.23214285714286,2232
14,0.946428571428571,1450
15,0.910714285714286,1672
16,0.285714285714286,1958
17,0.419642857142857,842
18,0.5625,3168
19,0.339285714285714,3575
20,0.348214285714286,3104
21,0.633928571428571,1324
22,0.553571428571429,1296
23,0.919642857142857,884
24,0.589285714285714,1995
25,0.366071428571429,1806
26,2.08035714285714,1963
27,0.508928571428571,760
28,2.02678571428571,1316
29,0.3125,3120
30,0.491071428571429,1584
31,0.214285714285714,1720
32,2.09821428571429,1727
33,2.20535714285714,2070
34,0.401785714285714,1732
35,0.598214285714286,1146
36,0.928571428571429,1255
37,2.23214285714286,822
38,2.32142857142857,2214
39,2.23214285714286,1952
40,0.401785714285714,1680
41,0.267857142857143,1377
42,0.678571428571429,1904
43,0.526785714285714,1740
44,0.625,3699
45,2.30357142857143,1728
46,0.25,1795
47,0.5625,796
48,0.401785714285714,1648
49,0.5,2655
50,0.401785714285714,1368
51,2.09821428571429,2142
52,0.410714285714286,3483
53,0.205357142857143,1806
54,2.63392857142857,2120
55,2.11607142857143,1968
56,0.223214285714286,972
57,0.25,1632
58,0.330357142857143,714
59,0.25,464
60,2.17857142857143,2700
61,0.383928571428571,1680
62,0.535714285714286,445
63,0.357142857142857,480
64,0.366071428571429,1712
65,0.241071428571429,0
66,0.392857142857143,1485
67,0.883928571428571,1038
68,0.339285714285714,819
69,0.267857142857143,3146
70,0.232142857142857,381
71,0.910714285714286,2244
72,0.303571428571429,2290
73,0.241071428571429,1314
74,0.366071428571429,1740
75,0.401785714285714,0
76,2.45535714285714,3042
77,0.25,3575
78,0.919642857142857,564
79,0.473214285714286,814
80,0.348214285714286,4224
81,0.303571428571429,1729
82,0.571428571428571,1745
83,0.973214285714286,0
84,0.741071428571429,732
85,0.178571428571429,1480
86,0.946428571428571,328
87,0.910714285714286,354
88,2.33035714285714,2421
89,0.267857142857143,1430
90,0.0982142857142857,1500
91,0.196428571428571,0
92,0.455357142857143,0
93,0.0892857142857143,1930
94,1.05357142857143,258
95,0.151785714285714,990
96,0.205357142857143,0
97,0.330357142857143,1026
98,0.767857142857143,0
99,2.28571428571429,900
100,0.589285714285714,439
101,0.580357142857143,814
102,0.553571428571429,463
103,2.27678571428571,1647
104,2.25,1776
105,0.330357142857143,2660
106,0.6875,1278
107,0.25,1880
108,0.178571428571429,453
109,0.214285714285714,1416
110,0.330357142857143,0
111,0.267857142857143,295
112,0.633928571428571,0
