"seed","PLci","percolation"
1,0.0636604774535809,21338
2,0.118037135278515,1758
3,0.118037135278515,1758
4,0.0411140583554377,10
5,0.0411140583554377,10
6,0.0106100795755968,1008
7,0.0172413793103448,120
8,0.0172413793103448,120
9,0.0596816976127321,30
10,0.0596816976127321,30
11,0.019893899204244,164
12,0.019893899204244,164
13,0.125994694960212,0
14,0.00795755968169761,282
15,0.00795755968169761,282
16,0.0384615384615385,186
17,0.0212201591511936,375
18,0.122015915119363,879
19,0.0464190981432361,204
20,0.0464190981432361,204
21,0.0145888594164456,150
22,0.0145888594164456,150
23,0.118037135278515,1758
24,0.151193633952255,1242
25,0.0769230769230769,11067
26,0.107427055702918,1638
27,0.111405835543767,819
28,0.0371352785145889,11070
29,0.0862068965517241,18464
30,0.0185676392572944,570
31,0.013262599469496,4509
32,0.0159151193633952,3507
33,0.330238726790451,12128
34,0.0384615384615385,0
35,0.0358090185676393,1862
36,0.0636604774535809,1617
37,0.124668435013263,293
38,0.0689655172413793,693
39,0.0689655172413793,693
40,0.0610079575596817,15
41,0.0610079575596817,15
42,0.497347480106101,1374
43,0.381962864721485,6128
44,0.388594164456233,4213
45,0.0782493368700265,4296
46,0.0411140583554377,16440
47,0.0636604774535809,387
48,0.371352785145889,5819
49,0.0848806366047745,531
50,0.026525198938992,2422
51,0.026525198938992,2422
52,0.107427055702918,1900
53,0.10079575596817,2850
54,0.0384615384615385,304
55,0.0344827586206897,663
56,0.0490716180371353,304
57,0.0371352785145889,124
58,0.124668435013263,293
59,0.0928381962864721,6017
60,0.0994694960212202,2874
61,0.00530503978779841,588
62,0.00928381962864721,0
63,0.371352785145889,5819
64,0.0411140583554377,0
65,0.381962864721485,6128
66,0.0172413793103448,306
67,0.019893899204244,448
68,0.0795755968169761,349
69,0.0185676392572944,4537
70,0.0344827586206897,85
71,0.00928381962864721,2232
72,0.0159151193633952,82
73,0.0596816976127321,60
74,0.0596816976127321,60
75,0.0888594164456233,1432
76,0.111405835543767,819
77,0.363395225464191,8993
78,0.0318302387267905,109
79,0.106100795755968,0
80,0.00663129973474801,420
81,0.0384615384615385,186
82,0.328912466843501,12784
83,0.0755968169761273,0
84,0.0570291777188329,1424
85,0.0636604774535809,1617
86,0.0782493368700265,120
87,0.0119363395225464,160
88,0.0291777188328912,481
89,0.00397877984084881,0
90,0.026525198938992,489
91,0.026525198938992,489
92,0.0729442970822281,0
93,0.00928381962864721,420
94,0.0106100795755968,87
95,0.0477453580901857,1378
96,0.0477453580901857,1378
97,0.106100795755968,1911
98,0.106100795755968,1911
99,0.0106100795755968,133
100,0.0225464190981432,0
101,0.0251989389920424,536
102,0.107427055702918,1900
103,0.00663129973474801,174
104,0.019893899204244,164
105,0.0928381962864721,3472
106,0.0185676392572944,158
107,0.0185676392572944,158
108,0.0358090185676393,0
109,0.107427055702918,1900
110,0.0490716180371353,290
111,0.0490716180371353,290
112,0.0344827586206897,216
113,0.0159151193633952,2090
114,0.0238726790450928,765
115,0.00530503978779841,1563
116,0.013262599469496,91
117,0.019893899204244,0
118,0.0464190981432361,212
119,0.0464190981432361,212
120,0.019893899204244,164
121,0.388594164456233,4213
122,0.0159151193633952,82
123,0.0238726790450928,588
124,0.0225464190981432,382
125,0.388594164456233,4213
126,0.122015915119363,879
127,0.0119363395225464,880
128,0.0384615384615385,304
129,0.0371352785145889,25
130,0.0371352785145889,25
131,0.0371352785145889,25
132,0.0755968169761273,168
133,0.416445623342175,956
134,0.0119363395225464,3272
135,0.404509283819629,836
136,0.019893899204244,424
137,0.0848806366047745,531
138,0.019893899204244,448
139,0.222811671087533,4477
140,0.0278514588859416,420
141,0.0278514588859416,420
142,0.0384615384615385,0
143,0.0185676392572944,8294
144,0.0318302387267905,208
145,0.00397877984084881,0
146,0.0411140583554377,1908
147,0.0490716180371353,0
148,0.0755968169761273,894
149,0.0344827586206897,4170
150,0.0755968169761273,1512
151,0.0238726790450928,1350
152,0.124668435013263,293
153,0.107427055702918,1900
154,0.0450928381962865,2211
155,0.0305039787798408,48
156,0.0305039787798408,48
157,0.0344827586206897,216
158,0.0490716180371353,1608
159,0.0490716180371353,1608
160,0.026525198938992,2422
161,0.013262599469496,315
162,0.00928381962864721,1932
163,0.0159151193633952,1683
164,0.0437665782493369,248
165,0.0159151193633952,700
166,0.0490716180371353,708
167,0.0490716180371353,708
168,0.00663129973474801,676
169,0.026525198938992,489
