"seed","PLci","percolation"
1,0.461538461538462,7035
2,0.384615384615385,8822
3,0.623076923076923,13620
4,0.753846153846154,11430
5,0.876923076923077,13860
6,0.8,15036
7,0.661538461538462,10283
8,0.630769230769231,10296
9,0.661538461538462,14070
10,0.569230769230769,8325
11,0.392307692307692,6728
12,0.353846153846154,6034
13,0.8,17197
14,0.338461538461538,13651
15,0.615384615384615,11040
16,0.838461538461538,13600
17,0.530769230769231,1848
18,0.807692307692308,11340
19,0.707692307692308,12958
20,0.707692307692308,14877
21,0.523076923076923,13821
22,0.630769230769231,12660
23,0.338461538461538,11427
24,0.892307692307692,20361
25,0.984615384615385,14976
26,1.13076923076923,15390
27,0.507692307692308,12735
28,0.892307692307692,6160
29,0.715384615384615,18540
30,0.823076923076923,19618
31,0.507692307692308,11258
32,0.530769230769231,7840
33,0.376923076923077,7888
34,0.507692307692308,5035
35,0.715384615384615,9440
36,0.746153846153846,13926
37,0.630769230769231,8577
38,0.846153846153846,18197
39,0.584615384615385,7560
40,0.738461538461539,9503
41,0.623076923076923,14652
42,0.430769230769231,9526
43,0.869230769230769,13104
44,0.876923076923077,11730
45,0.784615384615385,16794
46,0.807692307692308,13600
47,0.546153846153846,11312
48,0.630769230769231,10946
49,0.661538461538462,10777
50,0.646153846153846,12835
51,0.815384615384615,16445
52,0.807692307692308,17336
53,0.484615384615385,2120
54,0.692307692307692,19778
55,0.807692307692308,15440
56,0.930769230769231,17016
57,0.5,12418
58,0.492307692307692,12705
59,0.876923076923077,14042
60,0.784615384615385,13991
61,0.538461538461538,9031
62,0.830769230769231,11805
63,0.792307692307692,17216
64,0.746153846153846,10542
65,0.784615384615385,6939
66,0.476923076923077,9922
67,0.453846153846154,12138
68,0.476923076923077,15542
69,0.7,16918
70,0.646153846153846,14382
71,0.892307692307692,15466
72,0.830769230769231,5005
73,0.5,9470
74,0.715384615384615,7528
75,0.492307692307692,7191
76,0.615384615384615,9933
77,0.246153846153846,7110
78,0.615384615384615,7848
79,0.215384615384615,2964
80,0.407692307692308,7616
81,0.261538461538462,8325
82,0.3,4168
83,0.223076923076923,4108
84,0.807692307692308,16368
85,0.830769230769231,16327
86,0.453846153846154,0
87,0.684615384615385,5940
88,0.4,8037
89,0.646153846153846,11479
90,0.615384615384615,12885
91,0.869230769230769,9900
92,0.4,6384
93,0.292307692307692,6391
94,0.430769230769231,12360
95,0.746153846153846,13968
96,0.576923076923077,15120
97,0.715384615384615,14832
98,0.623076923076923,14740
99,0.753846153846154,18734
100,0.7,11676
101,0.430769230769231,3120
102,0.607692307692308,14360
103,0.769230769230769,13583
104,0.746153846153846,16140
105,0.923076923076923,15525
106,0.723076923076923,16850
107,0.715384615384615,16392
108,0.715384615384615,15180
109,0.661538461538462,15141
110,0.815384615384615,17549
111,0.661538461538462,10738
112,0.515384615384615,19020
113,0.623076923076923,18072
114,0.676923076923077,18025
115,0.823076923076923,19244
116,0.507692307692308,17685
117,0.753846153846154,18920
118,0.8,17275
119,0.676923076923077,19950
120,0.6,13110
121,0.553846153846154,15028
122,0.423076923076923,11664
123,0.738461538461539,16443
124,0.292307692307692,2892
125,0.738461538461539,15900
126,0.684615384615385,6252
127,0.430769230769231,5250
128,0.538461538461538,13155
129,0.630769230769231,1094
130,0.769230769230769,8784
