"seed","PLci","percolation"
1,2.45647969052224,2417986
2,2.73984526112186,1530525
3,2.55899419729207,2786489
4,2.40522243713733,4900740
5,2.43907156673114,3422640
6,2.36750483558994,4374594
7,2.38781431334623,3261560
8,2.41586073500967,4382512
9,2.36170212765957,5153100
10,2.58607350096712,2597661
11,2.37814313346228,4365900
12,2.4816247582205,2821410
13,0.0299806576402321,42336
14,0.00967117988394584,208047
15,2.54061895551257,2430208
16,2.9468085106383,421015
17,2.55512572533849,2586796
18,2.6063829787234,2242328
19,2.50967117988395,2724300
20,2.44003868471954,2262260
21,2.64119922630561,1097059
22,2.81914893617021,1116908
23,2.91972920696325,454180
24,2.97872340425532,570048
25,2.7852998065764,1337049
26,2.82301740812379,971100
27,2.70696324951644,1962415
28,2.27949709864604,4819995
29,2.85880077369439,912864
30,2.43713733075435,1780981
31,2.44100580270793,3130701
32,2.72243713733075,1614016
33,2.43520309477756,4202890
34,3.20019342359768,565344
35,2.45841392649903,2329635
36,3.02611218568665,1321034
37,3.11315280464217,986958
38,2.4100580270793,1276544
39,2.59090909090909,2206600
40,2.78916827852998,1115440
41,2.24081237911025,2904495
42,2.46615087040619,4426947
43,2.79400386847195,1670408
44,2.92359767891683,2054272
45,0.0319148936170213,117474
46,3.02901353965184,645856
47,2.38684719535783,2921331
48,0.0899419729206963,525798
49,2.39748549323017,4489776
50,2.33268858800774,4601160
51,2.75338491295938,2365672
52,2.92069632495164,1791208
53,2.95164410058027,901057
54,2.34235976789168,5490455
55,2.50773694390716,2085391
56,2.47098646034816,3694205
57,2.82688588007737,1465491
58,2.93036750483559,982730
59,2.94777562862669,1130493
60,2.80657640232108,1600522
61,3.18762088974855,637050
62,2.8384912959381,734880
63,2.66731141199226,1147536
64,2.67504835589942,1744665
65,2.68568665377176,1561572
66,2.8384912959381,1286300
67,2.51063829787234,2982504
68,2.32882011605416,4664715
69,2.65957446808511,1173150
70,2.78820116054159,589934
71,2.96905222437137,557676
72,2.91876208897486,750316
73,2.6779497098646,2053113
74,2.50290135396518,4185514
75,2.59864603481625,2026486
76,2.55029013539652,2977370
77,2.78143133462282,1483398
78,2.71953578336557,1642240
79,2.74371373307544,1033447
80,2.66731141199226,1026990
81,2.81237911025145,801936
82,2.82688588007737,844779
83,3.24081237911025,687520
84,2.54835589941973,1112741
85,3.07640232108317,1015608
86,2.56963249516441,3252477
87,2.52514506769826,3076752
88,2.33172147001934,5547882
89,2.6779497098646,1176833
90,2.87040618955513,957285
91,2.95357833655706,751005
92,3.42359767891683,688296
93,3.49903288201161,399124
94,2.49032882011605,3559878
95,2.40328820116054,4363710
96,2.37137330754352,4748580
97,2.44003868471954,3561570
98,2.35009671179884,4803813
99,2.91779497098646,798901
100,2.91489361702128,311160
101,2.55996131528046,2601214
102,2.77949709864604,1598025
103,2.94294003868472,495744
104,2.53191489361702,2254748
105,2.38684719535783,3529512
106,2.50290135396518,2457105
107,2.5889748549323,1431650
108,2.31528046421663,3372754
109,2.45938104448743,1705242
110,3.06769825918762,869190
111,2.9816247582205,312239
112,2.41392649903288,4927480
113,2.58317214700193,2158359
114,2.65473887814313,1121428
115,2.82398452611219,935060
116,0.37137330754352,1216219
117,2.25918762088975,5656160
118,2.53191489361702,2520610
119,2.94100580270793,881848
120,2.52998065764023,1054872
