"seed","PLci","percolation"
1,0.0736842105263158,640
2,0.0736842105263158,0
3,0.0578947368421053,0
4,0.0631578947368421,32
5,0.0736842105263158,36
6,0.1,212
7,0.0526315789473684,84
8,0.0473684210526316,264
9,0.0789473684210526,264
10,0.0473684210526316,102
11,0.142105263157895,3520
12,0.263157894736842,0
13,0.336842105263158,135
14,0.3,276
15,0.347368421052632,528
16,0.294736842105263,905
17,0.315789473684211,516
18,0.326315789473684,1130
19,0.289473684210526,336
20,0.289473684210526,218
21,0.284210526315789,543
22,0.268421052631579,350
23,0.284210526315789,111
24,0.231578947368421,528
25,0.263157894736842,495
26,0.305263157894737,498
27,0.231578947368421,501
28,0.352631578947368,736
29,0.105263157894737,426
30,0.184210526315789,784
31,0.278947368421053,700
32,0.0631578947368421,685
33,0.105263157894737,0
34,0.168421052631579,450
35,0.105263157894737,88
36,0.242105263157895,143
37,0.0631578947368421,79
38,0.0789473684210526,1272
39,0.142105263157895,1224
40,0.0894736842105263,798
41,0.0473684210526316,190
42,0.0894736842105263,564
43,0.178947368421053,2783
44,0.284210526315789,501
45,0.215789473684211,520
46,0.289473684210526,222
47,0.1,436
48,0.131578947368421,1440
49,0.252631578947368,660
50,0.305263157894737,456
51,0.147368421052632,417
52,0.152631578947368,604
53,0.3,672
54,0.347368421052632,141
55,0.147368421052632,2340
56,0.226315789473684,1968
57,0.178947368421053,129
58,0.0736842105263158,507
59,0.221052631578947,136
60,0.205263157894737,0
61,0.173684210526316,316
62,0.147368421052632,1441
63,0.242105263157895,560
64,0.105263157894737,530
65,0.231578947368421,459
66,0.136842105263158,2665
67,0.152631578947368,258
68,0.173684210526316,2448
69,0.0894736842105263,242
70,0.0947368421052632,630
71,0.163157894736842,1688
72,0.0578947368421053,732
73,0.121052631578947,462
74,0.0526315789473684,137
75,0.3,0
76,0.068421052631579,468
77,0.131578947368421,894
78,0.0736842105263158,790
79,0.0947368421052632,327
80,0.0368421052631579,0
81,0.152631578947368,412
82,0.226315789473684,688
83,0.0947368421052632,555
84,0.110526315789474,0
85,0.252631578947368,507
86,0.168421052631579,510
87,0.0736842105263158,112
88,0.226315789473684,276
89,0.068421052631579,516
90,0.178947368421053,2771
91,0.0842105263157895,420
92,0.278947368421053,282
93,0.236842105263158,576
94,0.252631578947368,720
95,0.247368421052632,876
96,0.294736842105263,994
97,0.289473684210526,536
98,0.284210526315789,393
99,0.157894736842105,1001
100,0.236842105263158,540
101,0.331578947368421,1404
102,0.236842105263158,NA
103,0.284210526315789,NA
104,0.152631578947368,NA
105,0.131578947368421,1488
106,0.215789473684211,400
107,0.221052631578947,475
108,0.410526315789474,0
109,0.0842105263157895,483
110,0.0894736842105263,392
111,0.152631578947368,894
112,0.189473684210526,170
113,0.210526315789474,173
114,0.152631578947368,0
115,0.126315789473684,168
116,0.215789473684211,912
117,0.189473684210526,145
118,0.2,168
119,0.231578947368421,0
120,0.173684210526316,0
121,0.210526315789474,156
122,0.0631578947368421,NA
123,0.0578947368421053,0
124,0.0736842105263158,107
125,0.115789473684211,597
126,0.068421052631579,0
127,0.068421052631579,616
128,0.0894736842105263,112
129,0.1,134
130,0.105263157894737,198
131,0.0842105263157895,117
132,0.205263157894737,0
133,0.0473684210526316,0
134,0.0842105263157895,520
135,0.1,108
136,0.0368421052631579,308
137,0.0473684210526316,0
138,0.0473684210526316,0
139,0.0736842105263158,41
140,0.0789473684210526,70
141,0.163157894736842,316
142,0.131578947368421,162
143,0.0578947368421053,NA
144,0.068421052631579,236
145,0.210526315789474,234
146,0.163157894736842,NA
147,0.378947368421053,0
148,0.0736842105263158,350
149,0.0631578947368421,321
150,0.147368421052632,2210
151,0.210526315789474,NA
152,0.210526315789474,NA
153,0.215789473684211,166
154,0.273684210526316,NA
155,0.189473684210526,NA
156,0.0315789473684211,0
157,0.0473684210526316,NA
158,0.0263157894736842,0
159,0.0894736842105263,0
160,0.0263157894736842,0
161,0.0947368421052632,300
162,0.136842105263158,1188
163,0.184210526315789,0
164,0.194736842105263,1888
165,0.189473684210526,NA
166,0.278947368421053,176
167,0.126315789473684,1125
168,0.121052631578947,NA
169,0.178947368421053,192
170,0.2,702
171,0.152631578947368,896
172,0.163157894736842,492
173,0.205263157894737,160
174,0.121052631578947,152
175,0.273684210526316,0
176,0.142105263157895,144
177,0.157894736842105,567
178,0.142105263157895,276
179,0.0526315789473684,0
180,0.121052631578947,0
181,0.157894736842105,91
182,0.136842105263158,53
183,0.121052631578947,170
184,0.0736842105263158,132
185,0.0368421052631579,0
186,0.126315789473684,41
187,0.110526315789474,0
188,0.126315789473684,0
189,0.110526315789474,0
190,0.0263157894736842,0
