"seed","PLci","percolation"
1,2.29292929292929,25806
2,2.13131313131313,24480
3,2.03030303030303,23044
4,2.13131313131313,41748
5,2.22222222222222,15532
6,2.28282828282828,24860
7,1.66161616161616,69635
8,2.29292929292929,28443
9,2.03535353535354,19075
10,1.96969696969697,42435
11,1.94949494949495,29289
12,1.91919191919192,40230
13,1.82828282828283,49737
14,1.9040404040404,42912
15,1.9040404040404,42912
16,2.20707070707071,34188
17,2.38383838383838,27987
18,1.84343434343434,51507
19,1.86868686868687,49170
20,1.76767676767677,64602
21,2.13131313131313,41748
22,0.313131313131313,14166
23,1.69191919191919,38763
24,1.93434343434343,36960
25,2.74242424242424,6898
26,2.07070707070707,27504
27,1.87878787878788,35775
28,1.89393939393939,18962
29,2.65656565656566,10455
30,0.0858585858585859,20538
31,1.88888888888889,19080
32,0.227272727272727,51480
33,1.98484848484848,49374
34,2.48484848484848,42795
35,1.93434343434343,50130
36,2.36868686868687,59112
37,2.19191919191919,60690
38,2.13636363636364,50680
39,2.44949494949495,49356
40,2.55050505050505,56556
41,2.17676767676768,41844
42,1.9949494949495,47576
43,2.43434343434343,57582
44,2.42424242424242,58850
45,2.41919191919192,61525
46,2.24242424242424,48576
47,2.06060606060606,31980
48,2.01515151515152,22839
49,0.474747474747475,0
50,2.45959595959596,34452
51,2.31313131313131,61857
52,2.08080808080808,48720
53,2.16666666666667,31356
54,1.87373737373737,24846
55,1.92424242424242,28224
56,1.92929292929293,19200
57,2.22727272727273,31616
58,2.2020202020202,29160
59,2.14646464646465,31407
60,1.95959595959596,43563
61,2.00505050505051,40544
62,1.91414141414141,69666
63,2.21212121212121,32521
64,2.47474747474747,46185
65,2.18181818181818,28576
66,1.96464646464646,45825
67,1.51515151515152,17622
68,2.03535353535354,37080
69,2.1969696969697,31104
70,0.303030303030303,50191
71,2.31818181818182,47215
72,2.21212121212121,19855
73,2.08585858585859,32520
74,1.78787878787879,27720
75,1.86868686868687,32076
76,1.92929292929293,30030
77,0.0303030303030303,231
78,0.0757575757575758,2654
79,0.0707070707070707,3612
80,1.85858585858586,43344
81,2.14646464646465,35178
82,2.11111111111111,28556
83,2.12626262626263,33925
84,1.87878787878788,20008
85,2.14646464646465,33456
86,2.05555555555556,34844
87,2.08585858585859,39872
88,1.94444444444444,15848
89,1.84343434343434,40768
90,1.75757575757576,36112
91,1.98484848484848,26767
92,2.36868686868687,13032
93,1.75757575757576,16936
94,2.18181818181818,45931
95,2.07070707070707,29458
96,2.07575757575758,28325
97,1.91919191919192,35200
98,2.14141414141414,36531
99,2.40909090909091,27828
100,1.95959595959596,41065
101,1.79292929292929,29646
102,2,28860
103,2.05555555555556,31528
104,2.1010101010101,24486
105,2,34340
106,2.10606060606061,26224
107,2.07070707070707,29458
108,2.10606060606061,24904
109,1.82323232323232,43732
110,2,27150
111,1.85353535353535,39208
112,1.91414141414141,42300
113,2.14141414141414,26714
114,1.87373737373737,19912
115,2.26262626262626,27076
116,2.07070707070707,29458
117,1.83333333333333,42066
118,2.06565656565657,30591
119,1.87373737373737,32130
120,2.04040404040404,12496
121,1.91919191919192,36834
122,1.87878787878788,26560
123,1.88888888888889,25232
124,1.94949494949495,18420
125,1.81818181818182,27132
126,2.11111111111111,20197
127,2.2020202020202,14640
128,2.00505050505051,37680
129,2.30808080808081,33300
130,2.13636363636364,18666
131,2.13636363636364,19798
132,0.368686868686869,13200
133,1.91414141414141,45900
134,2.00505050505051,9705
135,2.26767676767677,27149
136,2.05555555555556,15012
137,1.96464646464646,37395
138,2.13636363636364,27860
139,1.89393939393939,22320
140,2.18686868686869,25669
141,2.59090909090909,16690
142,2.73737373737374,15056
143,2.79292929292929,14328
144,2.2979797979798,27492
145,2.68686868686869,15554
146,2.67676767676768,17456
147,2.68686868686869,15554
148,2.25252525252525,24380
149,1.90909090909091,42018
150,2.16666666666667,38517
151,1.16161616161616,2193
152,2.20707070707071,30189
153,2.1010101010101,23894
154,1.9040404040404,25130
155,1.95959595959596,30134
156,2.17676767676768,38136
157,2.12121212121212,8610
158,2.10606060606061,21024
159,2.01515151515152,25536
160,2.06565656565657,26592
161,2.50505050505051,39533
162,0.823232323232323,0
163,0.616161616161616,8676
164,2.15656565656566,38646
165,2.15151515151515,39663
166,2.17171717171717,30096
167,2.17171717171717,30096
168,2.17171717171717,37476
169,2.1969696969697,32271
170,2.2020202020202,31230
171,2.19191919191919,31527
172,2.02525252525253,29920
173,2.02020202020202,30855
174,0.51010101010101,35744
175,2.67171717171717,17264
176,2.32323232323232,18540
177,2.3030303030303,15119
178,2.3030303030303,15119
179,2.27777777777778,18258
180,0.5,14088
181,0.333333333333333,16480
182,0.207070707070707,10228
183,2.48989898989899,14405
184,2.48989898989899,14405
185,2.33838383838384,13968
186,2.33838383838384,13968
187,2.19191919191919,14036
188,2.31313131313131,12621
189,2.13131313131313,21280
190,2.87878787878788,6440
191,2.29292929292929,7555
192,0.474747474747475,9288
193,0.252525252525253,13091
194,2.21212121212121,29954
195,0.661616161616162,0
196,0.464646464646465,3267
197,0.601010101010101,0
198,0.888888888888889,0
